,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice,IsRemodelled,BuiltOrRemodelAge,OldOrNewGarage,num_LotShape,num_ExterQual,num_BsmtQual,num_BsmtExposure,num_BsmtFinType1,num_HouseStyle,num_Fence,num_LotConfig,num_MasVnrType,num_SaleCondition,num_HeatingQC,num_KitchenQual,num_FireplaceQu,num_GarageFinish,num_BldgType,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing
49,20,66.0,7742,5,7,0.0,763,192,955,955,0,955,1,1,0,3,0,1,0,0,11.751950239425476,0,41,0,3,3,3,1,4,1,2,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,60,70.04995836802665,13869,6,6,0.0,182,612,794,794,676,1470,0,2,0,3,0,2,0,75,12.083910661257521,0,10,0,1,3,4,3,6,4,0,4,0,1,4,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,50,52.0,6240,6,6,0.0,0,816,816,816,0,1176,0,1,0,3,1,2,112,0,11.648338835562747,1,56,0,3,3,3,1,1,3,2,5,0,1,3,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,90,110.0,8472,5,5,0.0,104,0,816,816,0,816,1,1,0,2,0,2,106,0,11.608244735642321,0,47,0,1,2,4,4,2,1,0,4,0,1,3,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,80,60.0,7134,5,5,0.0,384,0,384,1360,0,1360,0,1,0,3,1,2,0,50,11.775297421715827,0,52,0,3,3,3,1,5,8,2,5,0,1,3,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,20,100.0,10175,6,5,272.0,490,935,1425,1425,0,1425,0,2,0,3,1,2,0,0,12.103491596905931,0,44,0,2,3,3,1,4,1,0,5,1,1,4,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,160,24.0,2645,8,5,456.0,649,321,970,983,756,1739,1,2,1,3,0,2,115,0,12.058158312538197,1,9,0,3,4,4,1,6,4,0,5,1,0,5,4,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,60,89.0,11645,7,5,0.0,0,860,860,860,860,1720,0,2,1,3,0,2,0,70,12.188422799337028,0,2,1,2,4,4,1,1,4,0,4,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,20,60.0,7200,5,7,0.0,632,148,780,780,0,780,0,1,0,2,0,1,196,0,11.735276702486741,0,36,0,3,3,3,3,5,1,2,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,20,63.0,13072,6,5,0.0,941,217,1158,1158,0,1158,1,1,1,3,0,2,0,50,11.970356641102999,0,2,1,3,3,4,1,5,1,0,5,0,1,5,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,75,60.0,7200,5,7,0.0,0,530,530,581,530,1111,0,1,0,3,0,1,0,0,11.522885696764481,1,11,0,3,3,3,1,1,5,0,5,0,1,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,120,44.0,6442,8,5,178.0,24,1346,1370,1370,0,1370,0,2,0,2,1,2,120,49,12.218500103788143,0,1,1,2,4,4,2,6,1,0,5,1,1,5,4,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,70,50.0,10300,7,6,0.0,0,576,576,902,808,1710,0,2,0,3,0,2,12,11,11.849404844423074,1,60,0,2,3,3,1,1,4,4,5,0,1,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65,60,76.0,9591,8,5,344.0,0,1143,1143,1143,1330,2473,0,2,1,4,1,3,192,151,12.666660207428574,1,2,1,3,4,5,3,1,4,0,5,1,1,5,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,20,70.04995836802665,19900,7,5,287.0,912,1035,1947,2207,0,2207,1,2,0,3,1,2,301,0,12.100717685412471,1,21,0,3,3,4,4,6,1,0,5,1,1,3,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,20,72.0,10665,7,5,167.0,1013,440,1453,1479,0,1479,1,2,0,3,0,2,144,29,12.328294703023394,0,4,1,2,4,4,3,6,1,0,5,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,30,47.0,4608,4,6,0.0,0,747,747,747,0,747,0,1,0,2,0,1,0,0,11.289794413577894,1,60,0,3,3,3,1,1,1,0,4,0,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,50,81.0,15593,7,4,0.0,603,701,1304,1304,983,2287,0,2,0,3,1,2,0,21,12.323860125621126,0,53,0,3,4,3,1,4,3,0,4,0,1,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,20,69.0,7599,4,6,0.0,565,280,845,845,0,845,1,1,0,2,0,2,0,0,11.771443882099637,1,1,0,3,3,3,1,5,1,0,4,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,60,74.0,10141,7,5,40.0,0,832,832,885,833,1718,0,2,1,3,1,2,0,94,12.128116509451258,0,11,0,2,3,4,1,1,4,0,4,1,1,4,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73,20,85.0,10200,5,7,104.0,320,404,1086,1086,0,1086,1,1,0,3,0,2,0,0,11.88380602959621,1,7,0,3,3,3,1,5,1,3,5,1,1,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,50,60.0,5790,3,6,0.0,0,840,840,840,765,1605,0,2,0,3,0,1,0,0,11.58432477200052,1,60,0,3,4,2,1,1,4,0,4,0,1,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75,180,21.0,1596,4,5,0.0,462,0,462,526,462,988,1,1,0,2,0,1,120,101,11.418625774449598,0,36,0,3,3,4,4,6,8,3,5,0,1,3,3,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,20,70.04995836802665,8475,4,7,0.0,228,724,952,952,0,952,0,1,0,2,0,1,0,0,11.818577604251555,0,52,0,2,3,3,1,5,1,0,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,50,50.0,8635,5,5,0.0,336,295,672,1072,213,1285,1,1,0,2,0,1,0,0,11.751950239425476,1,7,0,3,3,3,1,4,3,2,5,0,1,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,90,72.0,10778,4,5,0.0,0,1768,1768,1768,0,1768,0,2,0,4,0,0,0,0,11.824087219587643,0,42,0,3,3,3,1,1,1,0,5,0,1,3,3,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,50,60.0,10440,5,6,0.0,0,440,440,682,548,1230,0,1,1,2,0,2,74,0,11.608244735642321,1,28,0,3,3,3,1,1,4,2,4,0,1,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,60,100.0,13000,6,6,576.0,448,448,896,1182,960,2142,0,2,1,4,1,1,0,72,12.173037959397275,0,41,0,3,3,4,1,3,4,0,4,1,1,3,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,120,32.0,4500,6,5,443.0,1201,36,1237,1337,0,1337,1,2,0,2,0,2,0,199,11.941462360646149,0,8,0,3,3,5,1,6,1,0,2,1,1,5,3,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,20,78.0,10206,8,5,468.0,33,1530,1563,1563,0,1563,0,2,0,3,1,3,144,99,12.409017571151187,0,1,1,3,3,4,1,6,1,0,5,1,1,5,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,20,80.0,8892,5,5,66.0,0,1065,1065,1065,0,1065,0,1,1,3,0,2,74,0,11.748005492256807,0,47,0,2,3,3,1,1,1,0,5,1,1,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84,80,70.04995836802665,8530,7,5,22.0,0,384,384,804,670,1474,0,2,1,3,1,2,120,72,12.034696963475044,1,13,0,2,3,4,1,1,8,0,5,1,1,4,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,60,121.0,16059,8,5,284.0,0,1288,1288,1301,1116,2417,0,2,1,4,1,2,127,82,12.468440756144114,1,14,0,3,4,4,1,1,4,0,4,1,1,5,4,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,60,122.0,11911,6,5,0.0,0,684,684,684,876,1560,0,2,1,3,1,2,100,38,12.066816325306588,0,4,1,1,4,4,3,1,4,0,5,0,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,160,40.0,3951,6,5,76.0,0,612,612,612,612,1224,0,2,1,2,0,2,0,234,12.010671928196443,0,0,1,3,4,4,3,1,4,0,4,1,1,5,4,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,50,105.0,8470,3,2,0.0,0,1013,1013,1013,0,1526,0,1,0,2,0,0,0,0,11.350418300109132,1,27,0,2,2,3,1,1,3,2,4,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,20,60.0,8070,4,5,0.0,588,402,990,990,0,990,1,1,0,3,0,0,0,0,11.724813914587886,1,12,0,3,3,4,1,6,1,0,5,0,1,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,20,60.0,7200,4,5,0.0,0,0,0,1040,0,1040,0,1,0,2,0,2,0,29,11.60733523953139,0,56,0,3,3,0,0,0,1,0,5,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91,20,85.0,8500,5,3,203.0,600,635,1235,1235,0,1235,0,1,0,2,0,2,0,0,11.498836682527127,0,45,0,3,3,3,1,3,1,3,5,1,0,3,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,30,80.0,13360,5,7,0.0,713,163,876,964,0,964,1,1,0,2,0,2,0,0,12.004574385508691,1,3,0,2,3,4,1,5,1,0,5,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,190,60.0,7200,6,6,0.0,1046,168,1214,1260,1031,2291,0,2,0,4,1,2,0,0,11.804855999911272,1,9,0,3,3,3,2,3,5,0,4,0,1,5,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94,60,69.0,9337,6,5,0.0,648,176,824,905,881,1786,1,2,1,3,0,2,0,162,12.229549885708273,0,10,0,2,3,4,1,6,4,0,5,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,60,70.04995836802665,9765,6,8,68.0,310,370,680,680,790,1470,0,2,1,3,1,2,232,63,12.128116509451258,0,16,0,1,5,4,1,5,4,0,4,1,1,4,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,20,78.0,10264,7,5,183.0,1162,426,1588,1588,0,1588,0,2,0,3,0,2,158,29,12.273735966890268,0,7,0,2,4,4,3,5,1,0,5,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,20,73.0,10921,4,5,48.0,520,440,960,960,0,960,1,1,0,3,0,1,120,0,11.459007676978688,0,42,0,3,3,3,1,3,1,0,5,1,1,3,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,30,85.0,10625,5,5,0.0,108,350,458,835,0,835,0,1,0,2,0,1,0,0,11.326607934898927,1,60,0,3,3,3,1,5,1,0,4,0,0,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,20,77.0,9320,4,5,0.0,569,381,950,1225,0,1225,1,1,1,3,0,0,352,0,11.767187766223199,0,51,0,2,3,3,1,5,1,0,5,0,1,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,20,70.04995836802665,10603,6,7,28.0,1200,410,1610,1610,0,1610,1,2,0,3,2,2,168,68,12.230770136157428,1,9,0,2,3,3,2,5,1,0,5,1,1,4,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101,60,77.0,9206,6,5,336.0,0,741,741,977,755,1732,0,2,1,3,1,2,192,46,12.08954444723597,0,25,0,3,4,4,1,1,4,0,5,1,1,3,4,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,90,64.0,7018,5,5,0.0,0,0,0,1535,0,1535,0,2,0,4,0,2,0,0,11.68658461118553,0,30,0,3,3,0,0,0,1,0,5,0,0,3,3,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,20,94.0,10402,7,5,0.0,0,1226,1226,1226,0,1226,0,2,0,3,0,3,0,36,12.200562492481511,0,1,1,2,3,4,1,1,1,0,4,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,50,70.04995836802665,7758,7,4,600.0,224,816,1040,1226,592,1818,0,1,1,4,2,1,0,0,12.040614105490253,1,57,0,3,3,3,1,2,3,0,4,1,1,5,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,30,60.0,10800,4,7,0.0,0,641,641,1047,0,1047,0,1,0,2,0,1,0,0,11.51293546492023,1,12,0,3,3,2,1,1,1,0,5,0,1,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
